name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
letter,x2ybr,2001,0.3488,0.0123,0.0,15.0,6.3998,6.0,2.5391,0.2339,0.2725,1.0,3.0,0.0032,0.6349,0.0019,0.4819,0.0014,0.5829,2.2591,0.4008
letter,x2ybr,2001,0.3033,0.0115,0.0,15.0,6.4971,6.0,2.5365,0.213,0.3017,1.0,3.0,0.0004,0.6096,0.0166,0.4698,0.0216,0.5663,2.2539,0.4103
letter,x2ybr,2001,0.2544,0.0107,0.0,15.0,6.4584,6.0,2.5713,0.1968,0.2306,1.0,3.0,0.0071,0.6066,0.0117,0.4687,0.0143,0.5695,2.2696,0.4103
letter,x2ybr,2001,0.2079,0.0101,0.0,15.0,6.4574,6.0,2.6112,0.1862,0.1176,1.0,3.0,0.0139,0.6253,0.0121,0.49,0.0155,0.594,2.2869,0.4105
letter,x2ybr,2001,0.1569,0.0095,0.0,15.0,6.4475,6.0,2.5751,0.1919,0.2704,1.0,3.0,0.003,0.6097,0.0155,0.4694,0.0195,0.5686,2.2734,0.4068
letter,x2ybr,2001,0.1099,0.009,0.0,15.0,6.4846,6.0,2.6036,0.1779,0.1806,1.0,3.0,0.0098,0.6179,0.0042,0.4849,0.0045,0.5873,2.2891,0.4072
letter,x2ybr,2001,0.063,0.0085,0.0,15.0,6.4645,6.0,2.576,0.1982,0.1948,1.0,3.0,0.0111,0.613,0.0067,0.4752,0.008,0.5755,2.2751,0.4081
letter,x-ege,2001,0.4988,0.015,0.0,15.0,2.9144,3.0,2.2633,1.0862,1.513,1.0,3.0,0.0029,0.627,0.0031,0.4929,0.0004,0.6078,2.068,0.4689
letter,x-ege,2001,0.4683,0.0141,0.0,13.0,3.0518,3.0,2.2735,0.9944,0.928,1.0,2.0,0.0128,0.6267,0.0113,0.4874,0.0195,0.5997,2.0871,0.4694
letter,x-ege,2001,0.4023,0.0117,0.0,15.0,3.0025,3.0,2.2949,1.1695,1.6936,1.0,2.0,0.0028,0.6389,0.0233,0.4944,0.0295,0.6081,2.0681,0.5426
letter,x-ege,2001,0.3488,0.0123,0.0,15.0,3.0085,3.0,2.2905,1.1959,2.1173,1.0,2.0,0.0091,0.6374,0.0104,0.4852,0.0125,0.5969,2.0809,0.4112
letter,x-ege,2001,0.3033,0.01,0.0,15.0,3.0301,3.0,2.2436,1.0581,1.4004,1.0,2.0,0.0068,0.6144,0.0277,0.4737,0.0369,0.5834,2.071,0.5436
letter,x-ege,2001,0.2544,0.0101,0.0,15.0,3.0463,3.0,2.3417,1.1461,1.7107,1.0,3.0,0.0006,0.6506,0.0148,0.5013,0.0185,0.6161,2.1042,0.466
letter,x-ege,2001,0.2079,0.0095,0.0,15.0,3.0064,3.0,2.3176,1.1139,1.4591,1.0,3.0,0.0003,0.6413,0.0148,0.4952,0.0181,0.6092,2.0931,0.4708
letter,x-ege,2001,0.1569,0.0095,0.0,15.0,3.0522,3.0,2.3168,1.1434,1.7321,1.0,2.0,0.0009,0.636,0.021,0.4873,0.0278,0.5988,2.0864,0.4125
letter,x-ege,2001,0.1099,0.009,0.0,15.0,3.0113,3.0,2.3199,1.1604,1.7285,1.0,3.0,0.0011,0.6415,0.0198,0.4964,0.0252,0.6111,2.0844,0.4127
letter,x-ege,2001,0.063,0.0085,0.0,15.0,3.0305,3.0,2.2905,1.1207,1.5191,1.0,2.0,0.0048,0.632,0.0235,0.485,0.0302,0.5973,2.085,0.4131
letter,xegvy,2001,0.4988,0.012,4.0,14.0,8.3732,8.0,1.5177,0.2833,0.4388,1.0,1.0,0.0057,0.5643,0.0155,0.4853,0.0211,0.5795,1.771,0.7448
letter,xegvy,2001,0.4683,0.0132,2.0,14.0,8.3621,8.0,1.5691,0.0926,0.6854,1.0,1.0,0.0054,0.5568,0.0037,0.4587,0.0041,0.5536,1.81,0.5416
letter,xegvy,2001,0.4023,0.01,2.0,14.0,8.3219,8.0,1.5189,0.0994,0.8753,1.0,1.0,0.0094,0.5459,0.0027,0.4652,0.0045,0.5602,1.7621,0.7487
letter,xegvy,2001,0.3488,0.01,2.0,13.0,8.2888,8.0,1.5343,0.0912,0.7751,1.0,1.0,0.0093,0.5273,0.0094,0.4553,0.0135,0.5536,1.7878,0.6335
letter,xegvy,2001,0.3033,0.0093,2.0,14.0,8.3565,8.0,1.5151,0.1533,0.4241,1.0,1.0,0.0074,0.5249,0.0022,0.4571,0.004,0.555,1.7785,0.635
letter,xegvy,2001,0.2544,0.0094,2.0,14.0,8.3668,8.0,1.5547,0.1428,0.4808,1.0,1.0,0.0003,0.5422,0.0078,0.4603,0.0113,0.5599,1.8032,0.5443
letter,xegvy,2001,0.2079,0.0088,2.0,14.0,8.3573,8.0,1.5552,0.1473,0.5068,1.0,1.0,0.0072,0.5523,0.001,0.479,0.0017,0.5801,1.8002,0.5442
letter,xegvy,2001,0.1569,0.0083,2.0,14.0,8.3339,8.0,1.5416,0.0913,0.6675,1.0,1.0,0.0125,0.5321,0.0027,0.4526,0.0026,0.5464,1.7952,0.5445
letter,xegvy,2001,0.1099,0.0079,2.0,14.0,8.3191,8.0,1.5478,0.1275,0.6021,1.0,1.0,0.0067,0.5385,0.0116,0.4645,0.0158,0.5639,1.7937,0.5448
letter,xegvy,2001,0.063,0.0075,2.0,14.0,8.3367,8.0,1.5379,0.1291,0.5893,1.0,1.0,0.0083,0.5369,0.0015,0.4581,0.0029,0.556,1.7912,0.545
letter,xy2br,2001,0.4988,0.016,1.0,15.0,8.1029,8.0,2.1731,0.2182,0.7151,1.0,2.0,0.0029,0.288,0.0153,0.2204,0.0201,0.2784,2.1199,0.4088
letter,xy2br,2001,0.4683,0.0141,2.0,15.0,7.9748,8.0,2.0359,0.2606,0.7657,1.0,2.0,0.0088,0.2855,0.0024,0.1986,0.0073,0.2491,2.0641,0.4684
letter,xy2br,2001,0.4023,0.0117,2.0,15.0,8.005,8.0,2.0987,0.3391,0.7648,1.0,2.0,0.0028,0.2829,0.0044,0.1933,0.0062,0.246,2.0798,0.5294
letter,xy2br,2001,0.3488,0.0123,1.0,15.0,8.0416,8.0,2.0686,0.271,0.8458,1.0,2.0,0.0091,0.2746,0.0091,0.2046,0.0124,0.258,2.0803,0.4115
letter,xy2br,2001,0.3033,0.0108,1.0,15.0,7.9964,8.0,2.0651,0.2756,0.9263,1.0,2.0,0.003,0.2882,0.0132,0.2163,0.0168,0.2716,2.0665,0.4697
letter,xy2br,2001,0.2544,0.0107,1.0,15.0,8.0088,8.0,2.1208,0.2923,0.7145,1.0,2.0,0.0006,0.2659,0.0138,0.1944,0.0182,0.2459,2.0956,0.408
letter,xy2br,2001,0.2079,0.0101,1.0,15.0,7.9806,8.0,2.0829,0.3287,0.8403,1.0,2.0,0.0003,0.2754,0.0131,0.2034,0.0173,0.2573,2.0788,0.4085
letter,xy2br,2001,0.1569,0.0095,1.0,15.0,8.0221,8.0,2.0956,0.2947,0.8067,1.0,2.0,0.0009,0.2822,0.0052,0.2069,0.0071,0.2609,2.0859,0.412
letter,xy2br,2001,0.1099,0.009,1.0,15.0,8.0243,8.0,2.089,0.2986,0.8054,1.0,2.0,0.0011,0.2751,0.0045,0.2036,0.0059,0.2567,2.0839,0.412
letter,xy2br,2001,0.063,0.0085,1.0,15.0,8.014,8.0,2.1062,0.2902,0.7972,1.0,2.0,0.0048,0.2716,0.0072,0.1974,0.0093,0.2495,2.0926,0.412
letter,y2bar,2001,0.4988,0.016,0.0,15.0,5.3649,5.0,2.4139,0.1755,0.0897,2.0,3.0,0.0087,0.4039,0.0076,0.2877,0.0118,0.3737,2.27,0.4092
letter,y2bar,2001,0.4683,0.0122,0.0,14.0,5.2086,5.0,2.3311,0.0874,-0.166,2.0,3.0,0.0054,0.3932,0.0024,0.2927,0.0073,0.3824,2.2366,0.5357
letter,y2bar,2001,0.4023,0.0125,0.0,15.0,5.2458,5.0,2.3052,0.1085,-0.0365,2.0,3.0,0.0133,0.3918,0.0112,0.2839,0.013,0.3704,2.235,0.4646
letter,y2bar,2001,0.3488,0.0123,0.0,15.0,5.2479,5.0,2.3469,0.2501,0.3182,2.0,3.0,0.0032,0.3941,0.0077,0.2919,0.0094,0.3773,2.2453,0.4112
letter,y2bar,2001,0.3033,0.0108,0.0,15.0,5.259,5.0,2.3569,0.1642,0.0772,2.0,3.0,0.0189,0.4185,0.0185,0.3073,0.0239,0.3982,2.2537,0.4658
letter,y2bar,2001,0.2544,0.0101,0.0,15.0,5.2332,5.0,2.3661,0.2261,0.1676,2.0,3.0,0.0149,0.3835,0.0146,0.284,0.0209,0.3697,2.2528,0.4708
letter,y2bar,2001,0.2079,0.0095,0.0,15.0,5.1943,5.0,2.3547,0.1669,-0.0123,2.0,3.0,0.0243,0.3909,0.0137,0.2905,0.0199,0.3778,2.2538,0.4671
letter,y2bar,2001,0.1569,0.0095,0.0,15.0,5.1879,5.0,2.3347,0.1822,-0.0124,2.0,3.0,0.0012,0.4041,0.0036,0.303,0.0066,0.3942,2.2488,0.4127
letter,y2bar,2001,0.1099,0.009,0.0,15.0,5.2628,5.0,2.3533,0.1739,0.0436,2.0,3.0,0.0182,0.389,0.0191,0.2843,0.0245,0.3692,2.252,0.4129
letter,y2bar,2001,0.063,0.008,0.0,15.0,5.2427,5.0,2.3593,0.1703,0.0977,2.0,3.0,0.0164,0.3968,0.0173,0.2935,0.023,0.3805,2.2519,0.468
letter,y-ege,2001,0.4988,0.016,0.0,14.0,3.6742,3.0,2.4872,0.4917,-0.0487,2.0,3.0,0.0097,0.5025,0.064,0.3838,0.0841,0.4902,2.2445,0.4096
letter,y-ege,2001,0.4683,0.0132,0.0,12.0,3.6656,3.0,2.4482,0.3751,-0.4341,2.0,3.0,0.0196,0.5379,0.0342,0.4138,0.0426,0.524,2.231,0.5409
letter,y-ege,2001,0.4023,0.0125,0.0,15.0,3.699,3.0,2.5031,0.4527,-0.06,2.0,3.0,0.0293,0.5007,0.0472,0.3932,0.0624,0.5019,2.2404,0.4701
letter,y-ege,2001,0.3488,0.0115,0.0,14.0,3.7553,4.0,2.5183,0.4292,-0.2879,2.0,3.0,0.0017,0.5062,0.0213,0.401,0.0284,0.5114,2.2582,0.4692
letter,y-ege,2001,0.3033,0.0108,0.0,14.0,3.7231,3.5,2.5388,0.4336,-0.3019,1.5,3.0,0.0361,0.5172,0.0455,0.4044,0.0581,0.5152,2.2519,0.4707
letter,y-ege,2001,0.2544,0.0114,0.0,15.0,3.7139,4.0,2.5349,0.4867,-0.0338,2.0,3.0,0.0297,0.5117,0.036,0.4001,0.0477,0.5095,2.2588,0.3634
letter,y-ege,2001,0.2079,0.0107,0.0,15.0,3.7049,3.0,2.5378,0.4729,-0.1358,2.0,3.0,0.0057,0.5031,0.0299,0.3982,0.0386,0.5078,2.2576,0.3637
letter,y-ege,2001,0.1569,0.0101,0.0,15.0,3.7055,3.0,2.5004,0.4723,-0.0645,2.0,3.0,0.0264,0.5001,0.041,0.3891,0.0546,0.4965,2.2475,0.3639
letter,y-ege,2001,0.1099,0.0095,0.0,15.0,3.6773,3.0,2.4987,0.4852,-0.0457,2.0,3.0,0.0091,0.4977,0.032,0.3908,0.0413,0.4985,2.2448,0.3641
letter,y-ege,2001,0.063,0.0091,0.0,15.0,3.719,4.0,2.5065,0.4646,-0.1217,2.0,3.0,0.0242,0.499,0.0325,0.3881,0.0424,0.495,2.2514,0.3643
letter,x2bar,2001,0.4988,0.016,0.0,15.0,4.6022,4.0,2.6343,1.0064,1.6037,2.0,3.0,0.0097,0.3166,0.0037,0.2612,0.0029,0.3462,2.2941,0.3799
letter,x2bar,2001,0.4683,0.015,0.0,15.0,4.6137,4.0,2.7527,1.1406,1.9778,2.0,3.0,0.0061,0.3087,0.009,0.2564,0.0127,0.3406,2.3143,0.3761
letter,x2bar,2001,0.4023,0.0134,0.0,15.0,4.6413,4.0,2.6773,1.0875,1.7114,2.0,3.0,0.0095,0.3137,0.0017,0.2698,0.0008,0.3564,2.302,0.3672
letter,x2bar,2001,0.3488,0.0123,0.0,15.0,4.6239,4.0,2.6586,1.0845,2.0411,2.0,3.0,0.0017,0.3161,0.0127,0.2551,0.017,0.3388,2.2947,0.3328
letter,x2bar,2001,0.3033,0.0115,0.0,15.0,4.6636,4.0,2.7239,1.178,2.0579,2.0,3.0,0.0004,0.3449,0.0025,0.2958,0.0035,0.3907,2.3018,0.3542
letter,x2bar,2001,0.2544,0.0107,0.0,15.0,4.6441,4.0,2.7197,1.1487,1.9712,2.0,3.0,0.0071,0.3213,0.0075,0.27,0.0116,0.3567,2.303,0.3574
letter,x2bar,2001,0.2079,0.0101,0.0,15.0,4.5804,4.0,2.7125,1.0908,1.8221,2.0,3.0,0.0057,0.2946,0.0061,0.2455,0.0071,0.3265,2.3114,0.3897
letter,x2bar,2001,0.1569,0.0095,0.0,15.0,4.6835,4.0,2.7274,1.1462,2.0152,2.0,3.0,0.0068,0.3163,0.0076,0.2622,0.0084,0.3486,2.3084,0.3614
letter,x2bar,2001,0.1099,0.009,0.0,15.0,4.612,4.0,2.7026,1.0877,1.8073,2.0,3.0,0.0056,0.3096,0.0052,0.2616,0.0056,0.3476,2.3104,0.3745
letter,x2bar,2001,0.063,0.0085,0.0,15.0,4.6485,4.0,2.6967,1.103,1.8904,2.0,3.0,0.0102,0.3111,0.0007,0.2602,0.0008,0.3457,2.3063,0.359
mv,x6,40768,0.5024,0.9873,-37.2637,12.3802,-10.9976,-9.1654,10.7658,-0.3218,-0.9321,8.4245,18.0516,0.0004,0.6993,0.0006,0.4964,0.001,0.6586,9.9001,0.0
mv,x6,40768,0.45,0.9864,-37.3515,12.114,-11.0192,-9.1757,10.7983,-0.3307,-0.9341,8.4644,18.0994,0.0,0.6973,0.0002,0.4967,0.0003,0.6586,9.9988,0.0
mv,x6,40768,0.3939,0.9862,-37.3515,12.3802,-11.0928,-9.3416,10.7703,-0.3146,-0.9404,8.5147,18.1862,0.0006,0.7018,0.0011,0.4976,0.0016,0.66,10.0958,0.0
mv,x6,40768,0.3487,0.9852,-37.3515,12.3802,-11.0098,-9.1874,10.7897,-0.3249,-0.949,8.5047,18.2319,0.0029,0.6999,0.0005,0.4981,0.0009,0.6613,10.1662,0.0
mv,x6,40768,0.295,0.9835,-37.3515,12.3802,-11.0564,-9.2185,10.7878,-0.3196,-0.9478,8.4839,18.2184,0.0053,0.698,0.0022,0.4948,0.0034,0.6575,10.243,0.0
mv,x6,40768,0.2542,0.9823,-37.2849,12.3802,-11.0514,-9.246,10.8249,-0.3182,-0.9507,8.5404,18.254,0.0065,0.7027,0.0028,0.5026,0.0042,0.6658,10.2975,0.0
mv,x6,40768,0.2034,0.9821,-37.3515,12.3802,-11.02,-9.1584,10.8024,-0.3252,-0.9476,8.4876,18.2191,0.0003,0.7001,0.0013,0.4999,0.0019,0.6632,10.3632,0.0
mv,x6,40768,0.1526,0.9802,-37.3515,12.3802,-11.0025,-9.1564,10.8053,-0.3234,-0.9451,8.4854,18.2236,0.0005,0.7009,0.0018,0.4997,0.0027,0.6626,10.4224,0.0
mv,x6,40768,0.1031,0.9795,-37.3515,12.3802,-11.0681,-9.2478,10.8134,-0.3175,-0.9502,8.5245,18.2501,0.0006,0.7013,0.0017,0.4993,0.0025,0.6619,10.4781,0.0
mv,x6,40768,0.0503,0.9783,-37.3515,12.3802,-11.0416,-9.222,10.7976,-0.3207,-0.9467,8.5007,18.2136,0.0035,0.7013,0.0008,0.4998,0.0013,0.6628,10.5337,0.0
mv,x4,40768,0.5024,0.9774,-7.4993,2.4997,-4.3996,-5.7159,3.0155,0.9767,-0.5744,1.0615,4.8614,0.0009,0.6993,0.0004,0.4964,0.0005,0.6586,9.8862,0.0
mv,x4,40768,0.45,0.9763,-7.4997,2.4986,-4.4077,-5.7331,3.0176,0.9821,-0.5711,1.0392,4.8619,0.0025,0.6973,0.0005,0.4977,0.0008,0.6586,9.9845,0.0
mv,x4,40768,0.3939,0.9717,-7.4999,2.4997,-4.4012,-5.7272,3.0157,0.9802,-0.5721,1.035,4.8462,0.0047,0.7018,0.0033,0.4976,0.0049,0.66,10.0753,0.0
mv,x4,40768,0.3487,0.9706,-7.4999,2.4997,-4.3977,-5.7408,3.0271,0.9747,-0.5928,1.0335,4.8882,0.0039,0.6999,0.0005,0.4981,0.0008,0.6613,10.1456,0.0
mv,x4,40768,0.295,0.9685,-7.4999,2.4997,-4.4088,-5.7298,3.0149,0.984,-0.5641,1.0388,4.8439,0.002,0.698,0.0002,0.4979,0.0002,0.6575,10.2219,0.0
mv,x4,40768,0.2542,0.9669,-7.4999,2.4996,-4.3943,-5.7216,3.0227,0.9722,-0.5907,1.0547,4.8821,0.0004,0.7027,0.0029,0.5026,0.0042,0.6658,10.276,0.0
mv,x4,40768,0.2034,0.9648,-7.4999,2.4996,-4.3993,-5.7357,3.0214,0.9747,-0.5867,1.0396,4.8736,0.0035,0.7001,0.0002,0.4999,0.0003,0.6632,10.3388,0.0
mv,x4,40768,0.1526,0.9629,-7.4998,2.4997,-4.3907,-5.7263,3.0269,0.9702,-0.5962,1.0515,4.8859,0.0054,0.7009,0.0024,0.4997,0.0037,0.6626,10.3978,0.0
mv,x4,40768,0.1031,0.9617,-7.4999,2.4997,-4.4002,-5.7305,3.0216,0.9773,-0.5811,1.0447,4.8749,0.0033,0.7013,0.0009,0.4993,0.0013,0.6619,10.4529,0.0
mv,x4,40768,0.0503,0.959,-7.4999,2.4997,-4.3967,-5.7293,3.0217,0.9734,-0.5891,1.0483,4.8799,0.003,0.7013,0.001,0.4998,0.0014,0.6628,10.5062,0.0
mv,x5,40768,0.5024,0.9956,-0.9999,1.0,-0.0054,-0.0035,0.5797,0.0063,-1.2112,0.5042,1.0089,0.0004,0.01,0.0004,0.0066,0.0005,0.01,9.9117,0.0
mv,x5,40768,0.45,0.994,-0.9999,1.0,-0.0016,-0.0022,0.5782,0.0019,-1.2054,0.5011,1.0025,0.0,0.0138,0.0002,0.0092,0.0003,0.0137,10.0095,0.0
mv,x5,40768,0.3939,0.9945,-0.9999,1.0,-0.001,0.0011,0.5756,0.0014,-1.1941,0.4967,0.994,0.0009,0.0138,0.0005,0.0092,0.0008,0.0139,10.1074,0.0
mv,x5,40768,0.3487,0.9944,-0.9999,0.9999,-0.0014,0.0034,0.5767,-0.0019,-1.1978,0.4987,0.996,0.0028,0.0065,0.0019,0.0046,0.0029,0.0069,10.179,0.0
mv,x5,40768,0.295,0.9934,-0.9999,0.9999,-0.006,-0.0038,0.5764,0.0076,-1.1956,0.4971,0.9933,0.0001,0.0098,0.0002,0.0062,0.0002,0.0093,10.2569,0.0
mv,x5,40768,0.2542,0.9925,-0.9999,0.9999,-0.0034,-0.0001,0.577,0.0036,-1.2006,0.5009,1.0024,0.0009,0.0089,0.0006,0.0057,0.0009,0.0085,10.312,0.0
mv,x5,40768,0.2034,0.9925,-0.9999,0.9999,-0.0025,0.0029,0.5763,-0.0019,-1.1954,0.497,0.9947,0.0008,0.0098,0.0005,0.0067,0.0008,0.0101,10.3779,0.0
mv,x5,40768,0.1526,0.9923,-0.9999,1.0,-0.0015,0.0025,0.5777,-0.0011,-1.2006,0.4998,1.0003,0.0031,0.0114,0.0021,0.0076,0.0031,0.0114,10.4394,0.0
mv,x5,40768,0.1031,0.9919,-0.9999,1.0,-0.0028,0.0003,0.5763,0.0006,-1.1972,0.4992,0.9974,0.0004,0.0109,0.0003,0.0073,0.0004,0.0109,10.4956,0.0
mv,x5,40768,0.0503,0.9911,-0.9999,1.0,-0.0017,0.003,0.5772,-0.0027,-1.1978,0.4988,0.9975,0.0035,0.008,0.0023,0.0056,0.0035,0.0085,10.5518,0.0
phoneme,V4,5404,0.5087,0.9925,-2.2069,2.8347,0.0004,-0.1207,0.9976,0.4561,-0.5469,0.7009,1.4383,0.0213,0.2134,0.0155,0.1516,0.0309,0.2375,7.8705,0.0
phoneme,V4,5404,0.453,0.9922,-2.4853,2.9963,0.0295,-0.1159,1.0109,0.4588,-0.5301,0.7054,1.4803,0.0505,0.2266,0.0217,0.1583,0.0597,0.248,7.979,0.0
phoneme,V4,5404,0.4101,0.9896,-2.4853,2.9329,0.0102,-0.1284,1.001,0.4753,-0.4504,0.6909,1.4472,0.019,0.2188,0.034,0.15,0.0363,0.2376,8.0476,0.0
phoneme,V4,5404,0.3475,0.9906,-2.4853,3.0469,-0.004,-0.1496,0.9921,0.4931,-0.4135,0.677,1.4207,0.0464,0.2069,0.035,0.1418,0.0586,0.2229,8.153,0.0
phoneme,V4,5404,0.3035,0.9899,-2.4853,3.0469,-0.0096,-0.1552,0.9966,0.4955,-0.4226,0.6731,1.4162,0.0279,0.2053,0.0115,0.1414,0.0403,0.2229,8.2164,0.0
phoneme,V4,5404,0.2531,0.9886,-2.4853,3.0469,0.0071,-0.1438,1.0,0.4888,-0.4564,0.6888,1.438,0.0337,0.2221,0.0248,0.1534,0.0475,0.2399,8.2836,0.0
phoneme,V4,5404,0.2078,0.9883,-2.4853,3.0469,-0.0016,-0.1449,1.0041,0.4808,-0.4732,0.6963,1.4502,0.0241,0.2184,0.0174,0.1534,0.0298,0.2412,8.3423,0.0
phoneme,V4,5404,0.1495,0.9896,-2.4853,3.0469,-0.0093,-0.1496,0.9996,0.5033,-0.4405,0.6915,1.4317,0.0187,0.2162,0.0279,0.1483,0.0231,0.2345,8.4153,0.0
phoneme,V4,5404,0.106,0.9872,-2.417,3.0469,-0.0012,-0.1449,0.9974,0.4851,-0.4694,0.6923,1.4348,0.016,0.2164,0.0198,0.1476,0.0255,0.233,8.4611,0.0
phoneme,V4,5404,0.0446,0.988,-2.4853,3.0469,0.0012,-0.1416,1.0044,0.4844,-0.4629,0.6928,1.4406,0.0241,0.2123,0.0222,0.1467,0.0351,0.2311,8.529,0.0
phoneme,V3,5404,0.5087,0.9917,-2.7959,2.5832,0.0003,-0.0443,1.0044,0.1973,-0.8565,0.8805,1.7387,0.003,0.3101,0.0479,0.164,0.0309,0.3006,7.8727,0.0
phoneme,V3,5404,0.453,0.9909,-2.7959,2.6309,-0.0034,-0.0429,1.0033,0.2002,-0.871,0.8808,1.7465,0.0114,0.3087,0.0588,0.1625,0.0641,0.2954,7.9789,0.0
phoneme,V3,5404,0.4101,0.9906,-2.5998,2.5832,0.002,-0.038,0.9955,0.213,-0.8156,0.8422,1.6997,0.019,0.3145,0.0322,0.1724,0.0363,0.3124,8.0541,0.0
phoneme,V3,5404,0.3475,0.9889,-2.7959,2.6309,-0.0316,-0.0831,0.9959,0.2332,-0.8573,0.8692,1.7129,0.0043,0.3046,0.0509,0.1655,0.0586,0.3043,8.1526,0.0
phoneme,V3,5404,0.3035,0.9867,-2.7959,2.5832,-0.0133,-0.0511,0.9997,0.2176,-0.8677,0.8776,1.7233,0.01,0.3267,0.0499,0.1795,0.0403,0.3234,8.2147,0.0
phoneme,V3,5404,0.2531,0.9871,-2.7959,2.6309,-0.0152,-0.0696,0.9988,0.2287,-0.8243,0.8636,1.7084,0.005,0.3085,0.0494,0.1674,0.0475,0.3037,8.285,0.0
phoneme,V3,5404,0.2078,0.9843,-2.7959,2.6309,-0.0007,-0.0427,1.0078,0.2084,-0.8654,0.8897,1.7493,0.0098,0.3143,0.0481,0.1685,0.0298,0.3055,8.3401,0.0
phoneme,V3,5404,0.1495,0.9843,-2.7959,2.6309,0.0021,-0.0377,1.0019,0.212,-0.8689,0.8766,1.7389,0.0041,0.3273,0.0482,0.1832,0.0231,0.3286,8.4111,0.0
phoneme,V3,5404,0.106,0.9843,-2.7959,2.6309,-0.0012,-0.0383,1.0008,0.2138,-0.8624,0.8732,1.738,0.0088,0.3157,0.0494,0.1738,0.0255,0.3124,8.4608,0.0
phoneme,V3,5404,0.0446,0.9826,-2.7959,2.6309,-0.0015,-0.0483,1.0022,0.2139,-0.8527,0.8734,1.7287,0.0104,0.3146,0.0457,0.1729,0.0351,0.3108,8.5249,0.0
ringnorm,V19,7400,0.5068,0.6734,-7554.0,5726.0,184.0518,132.5,1496.2434,-0.282,1.4244,808.0,1572.0,0.001,0.0586,0.001,0.0505,0.0017,0.0739,7.677,0.0
ringnorm,V19,7400,0.4574,0.6563,-7554.0,5323.0,168.2922,139.0,1473.782,-0.3506,1.2332,828.0,1639.0,0.0001,0.0513,0.0,0.035,0.0012,0.0523,7.7379,0.0
ringnorm,V19,7400,0.3995,0.6292,-6408.0,5726.0,181.1967,134.0,1460.9152,-0.277,1.2855,820.0,1616.75,0.0002,0.0476,0.0056,0.0297,0.009,0.0441,7.7855,0.0
ringnorm,V19,7400,0.3516,0.6146,-7554.0,5544.0,172.7397,137.0,1488.119,-0.3286,1.3718,817.0,1602.75,0.0012,0.0508,0.0032,0.0336,0.005,0.0498,7.8333,0.0
ringnorm,V19,7400,0.2997,0.5951,-7554.0,5544.0,189.0745,152.5,1479.2575,-0.3037,1.3674,825.0,1621.75,0.0004,0.0451,0.0019,0.0296,0.0034,0.0438,7.8762,0.0
ringnorm,V19,7400,0.2527,0.5788,-7554.0,5544.0,218.9067,168.0,1467.2656,-0.2535,1.2915,824.5,1626.75,0.0025,0.0385,0.0001,0.0252,0.0003,0.0375,7.9049,0.0
ringnorm,V19,7400,0.202,0.5602,-7554.0,5726.0,191.2669,151.0,1459.8076,-0.2626,1.2295,822.0,1615.0,0.0015,0.0507,0.0048,0.0308,0.0074,0.0455,7.9286,0.0
ringnorm,V19,7400,0.1528,0.5505,-7554.0,5544.0,194.1514,156.0,1482.733,-0.2957,1.3239,821.0,1619.0,0.0029,0.0416,0.0012,0.0302,0.0024,0.0451,7.963,0.0
ringnorm,V19,7400,0.0976,0.5299,-7554.0,5726.0,202.8754,155.0,1462.6564,-0.257,1.3189,813.5,1600.75,0.0009,0.0425,0.0024,0.0293,0.0038,0.0435,7.9841,0.0
ringnorm,V19,7400,0.0482,0.5182,-7554.0,5726.0,195.6007,155.0,1470.8724,-0.2853,1.3193,819.0,1611.0,0.0003,0.0425,0.0023,0.0317,0.0037,0.0473,8.0079,0.0
ringnorm,V9,7400,0.5068,0.6784,-6279.0,7487.0,185.8441,136.5,1519.2752,-0.1438,1.5666,792.0,1560.5,0.0034,0.0491,0.0022,0.0414,0.0035,0.0606,7.6846,0.0
ringnorm,V9,7400,0.4574,0.6523,-7184.0,6278.0,172.459,146.0,1542.7504,-0.2855,1.4694,800.0,1560.0,0.0024,0.0481,0.0,0.0309,0.0012,0.0467,7.732,0.0
ringnorm,V9,7400,0.3995,0.6294,-6591.0,7487.0,187.7516,155.0,1558.7512,-0.2404,1.4909,819.0,1600.75,0.0,0.0421,0.0016,0.0271,0.0022,0.0396,7.7847,0.0
ringnorm,V9,7400,0.3516,0.6171,-7184.0,7487.0,178.8774,153.0,1529.8782,-0.2398,1.3416,827.0,1630.75,0.0007,0.0525,0.0032,0.034,0.0038,0.0506,7.8347,0.0
ringnorm,V9,7400,0.2997,0.5942,-7184.0,6278.0,179.1914,148.5,1544.5983,-0.2669,1.6091,812.5,1587.75,0.0008,0.0435,0.0003,0.0349,0.0004,0.0512,7.8665,0.0
ringnorm,V9,7400,0.2527,0.5788,-7184.0,7487.0,193.5,157.5,1541.4299,-0.2443,1.5474,817.0,1595.75,0.0017,0.0395,0.0051,0.0251,0.0073,0.0366,7.8985,0.0
ringnorm,V9,7400,0.202,0.56,-6905.0,7487.0,200.8696,168.0,1540.1402,-0.2233,1.513,811.0,1598.0,0.0025,0.0396,0.0055,0.028,0.0088,0.0409,7.9251,0.0
ringnorm,V9,7400,0.1528,0.5495,-7184.0,7487.0,189.2249,166.0,1535.2842,-0.2613,1.5555,814.0,1592.0,0.0012,0.0303,0.0012,0.0266,0.0011,0.0395,7.959,0.0
